date, time, filename, axPower, aPower Relative Intensity, aBikeScore, Skiba aVI, aPower Response Index, aNP, aIF, aTSS, aVI, aPower Efficiency Factor, aTSS per hour, Aerobic Decoupling, Activities, To Exhaustion, Duration, Time Moving, Time Carrying (Est), Elevation Gain Carrying (Est), Distance, Climb Rating, Athlete Weight, Athlete Bodyfat, Athlete Lean Weight, Athlete Bodyfat Percent, Elevation Gain, Elevation Loss, Work, Average Speed, Average Power, Average SmO2, Average tHb, Average aPower, Nonzero Average Power, Average Heart Rate, Average Core Temperature, Heartbeats, HrPw Ratio, Workbeat stress, Watts:RPE Ratio, Power Percent of Max, HrNp Ratio, Average Cadence, Average Temp, Max Power, Max SmO2, Max tHb, Min SmO2, Min tHb, Max Heartrate, Min Heartrate, Max Core Temperature, Max Speed, Max Cadence, Max Temp, Min Temp, 95% Heartrate, VAM, Effect of Altitude, Gradient, Average Power Variance, Max Power Variance, Average Left Torque Effectiveness, Average Right Torque Effectiveness, Average Left Pedal Smoothness, Average Right Pedal Smoothness, Average Left Pedal Center Offset, Average Right Pedal Center Offset, Average Left Power Phase Start, Average Right Power Phase Start, Average Left Power Phase End, Average Right Power Phase End, Average Left Peak Power Phase Start, Average Right Peak Power Phase Start, Average Left Peak Power Phase End, Average Right Peak Power Phase End, Average Left Power Phase Length, Average Right Power Phase Length, Average Left Peak Power Phase Length, Average Right Peak Power Phase Length, Calories (HR), Checksum, Aerobic TISS, Anaerobic TISS, Critical Power, xPower, Relative Intensity, BikeScore, Skiba VI, TISS Aerobicity, Response Index, NP, IF, TSS, VI, Efficiency Factor, TSS per hour, Exhaustion Best R, Daniels Points, Daniels EqP, LNP, RTP, xPace, IWF, GOVSS, H1 Time in Zone, H2 Time in Zone, H3 Time in Zone, H4 Time in Zone, H5 Time in Zone, H6 Time in Zone, H7 Time in Zone, H8 Time in Zone, H9 Time in Zone, H10 Time in Zone, H1 Percent in Zone, H2 Percent in Zone, H3 Percent in Zone, H4 Percent in Zone, H5 Percent in Zone, H6 Percent in Zone, H7 Percent in Zone, H8 Percent in Zone, H9 Percent in Zone, H10 Percent in Zone, Left/Right Balance, P1 Time in Pace Zone, P2 Time in Pace Zone, P3 Time in Pace Zone, P4 Time in Pace Zone, P5 Time in Pace Zone, P6 Time in Pace Zone, P7 Time in Pace Zone, P8 Time in Pace Zone, P9 Time in Pace Zone, P10 Time in Pace Zone, P1 Percent in Pace Zone, P2 Percent in Pace Zone, P3 Percent in Pace Zone, P4 Percent in Pace Zone, P5 Percent in Pace Zone, P6 Percent in Pace Zone, P7 Percent in Pace Zone, P8 Percent in Pace Zone, P9 Percent in Pace Zone, P10 Percent in Pace Zone, 10 sec Peak Pace, 15 sec Peak Pace, 20 sec Peak Pace, 30 sec Peak Pace, 1 min Peak Pace, 2 min Peak Pace, 3 min Peak Pace, 5 min Peak Pace, 8 min Peak Pace, 10 min Peak Pace, 20 min Peak Pace, 30 min Peak Pace, 60 min Peak Pace, 90 min Peak Pace, 10 sec Peak Pace Swim, 15 sec Peak Pace Swim, 20 sec Peak Pace Swim, 30 sec Peak Pace Swim, 1 min Peak Pace Swim, 2 min Peak Pace Swim, 3 min Peak Pace Swim, 5 min Peak Pace Swim, 8 min Peak Pace Swim, 10 min Peak Pace Swim, 20 min Peak Pace Swim, 30 min Peak Pace Swim, 60 min Peak Pace Swim, 90 min Peak Pace Swim, Best 50m, Best 100m, Best 200m, Best 400m, Best 500m, Best 800m, Best 1000m, Best 1500m, Best 2000m, Best 3000m, Best 4000m, Best 5000m, Best 10km, Best 15km, Best 20km, Best Half Marathon, Best 30km, Best 40km, Best Marathon, MMP Percentage, Power Zone, Fatigue Index, Pacing Index, 1 sec Peak Power, 5 sec Peak Power, 10 sec Peak Power, 15 sec Peak Power, 20 sec Peak Power, 30 sec Peak Power, 1 min Peak Power, 2 min Peak Power, 3 min Peak Power, 5 min Peak Power, 8 min Peak Power, 10 min Peak Power, 20 min Peak Power, 30 min Peak Power, 60 min Peak Power, 90 min Peak Power, 1 min Peak Power HR, 5 min Peak Power HR, 10 min Peak Power HR, 20 min Peak Power HR, 30 min Peak Power HR, 60 min Peak Power HR, Average Running Cadence, Max Running Cadence, Average Ground Contact Time, Average Vertical Oscillation, Pace, Efficiency Index, Average Stride Length, Distance Swim, Pace Swim, Swim Pace, Stroke Rate, Strokes Per Length, SWolf, Swim Pace Free, Swim Pace Back, Swim Pace Breast, Swim Pace Fly, L1 Sustained Time, L2 Sustained Time, L3 Sustained Time, L4 Sustained Time, L5 Sustained Time, L6 Sustained Time, L7 Sustained Time, L8 Sustained Time, L9 Sustained Time, L10 Sustained Time, xPower Swim, STP, xPace Swim, SRI, SwimScore, TriScore, L1 Time in Zone, L2 Time in Zone, L3 Time in Zone, L4 Time in Zone, L5 Time in Zone, L6 Time in Zone, L7 Time in Zone, L8 Time in Zone, L9 Time in Zone, L10 Time in Zone, L1 Percent in Zone, L2 Percent in Zone, L3 Percent in Zone, L4 Percent in Zone, L5 Percent in Zone, L6 Percent in Zone, L7 Percent in Zone, L8 Percent in Zone, L9 Percent in Zone, L10 Percent in Zone, TRIMP Points, TRIMP(100) Points, TRIMP Zonal Points, Session RPE, VDOT, TPace, 1 sec Peak WPK, 5 sec Peak WPK, 10 sec Peak WPK, 15 sec Peak WPK, 20 sec Peak WPK, 30 sec Peak WPK, 1 min Peak WPK, 5 min Peak WPK, 10 min Peak WPK, 20 min Peak WPK, 30 min Peak WPK, 60 min Peak WPK, Estimated VO2MAX, Watts Per Kilogram, Minimum W' bal, Max W' Expended, W'bal Matches, Maximum W'bal Match, W'bal TAU, W' Work, W' Power, W1 Above CP W'bal Low Fatigue, W2 Above CP W'bal Moderate Fatigue, W3 Above CP W'bal Heavy Fatigue, W4 Above CP W'bal Severe Fatigue, W1 W'bal Low Fatigue, W2 W'bal Moderate Fatigue, W3 W'bal Heavy Fatigue, W4 W'bal Severe Fatigue, W1 W'bal Work Low Fatigue, W2 W'bal Work Moderate Fatigue, W3 W'bal Work Heavy Fatigue, W4 W'bal Work Severe Fatigue, Below CP Work
06/02/12,08:39:55,2012_06_02_08_39_55.json,197.515,0.65838,99.6017,1.04454,1.4929,202.057,0.67352,103.302,1.06855,1.52722,44.9575,6.42463,1,0,8272,8190,0,0,68.6351,0.04155,70,0,0,0,53.4,20.2,1550.19,30.1693,189.094,0,0,189.37,207.94,132.303,38.0283,18077,1.42924,280.228,0,18.9094,1.52501,90.4293,15.7979,589,0,0,0,0,152,98,38.3651,37.1484,168,17,14,142,23.2399,0.14583,0.0778,46.3559,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609.97,1.33862e+12,92.2929,0.30217,300,197.228,0.65743,99.3123,1.04302,99.6737,1.49073,201.763,0.69574,110.229,1.067,1.52501,47.9718,-255,42.9256,197.722,0,0,0,0,0,23,1775,6211,189,0,0,0,0,0,0,0.27805,21.4579,75.0846,2.28482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.16667,0.35,0.68333,0.86667,1.4,1.75,2.68333,3.61667,5.51667,7.41667,9.41667,18.8833,28.7833,38.9333,41.2667,59.2667,79.35,83.55,62.1941,2.40156,98.3022,32.1042,589,467.4,446.1,423,398.05,349.667,294,269.067,253.528,240.85,234.767,229.792,220.204,217.228,204.106,195.344,146.034,139.585,138.825,136.907,137.529,135.151,90.4293,168,0,0,1.98878,2.63275,5.78253,68635.2,0.19888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.3123,1819,3942,1872,341,103,92,29,0,0,0,21.9899,47.6547,22.6306,4.12234,1.24516,1.11219,0.35058,0,0,0,172.452,130.708,163.407,0,0,0,8.41429,6.67714,6.37286,6.04286,5.68643,4.99524,4.2,3.44071,3.28274,3.14577,3.10326,2.91579,44.1597,2.70134,17.5799,12.1007,0,1.952,482,18.049,2.20163,267,0,0,0,8272,0,0,0,1574.66,0,0,0,1532.14
06/06/12,15:57:35,2012_06_06_15_57_35.json,242.901,0.80967,97.5153,1.07697,1.62644,251.513,0.83838,100.941,1.11515,1.68411,67.8593,10.0328,1,0,5355,5162,0,0,47.5931,0.02344,70,0,0,0,33.4,36.8,1166.05,33.2045,225.542,0,0,225.659,251.575,149.345,38.1946,12868.5,1.51021,150.054,0,22.5542,1.68331,82.3629,20.5441,626,0,0,0,0,173,83,38.6889,44.6004,120,23,18,170,22.4538,0.05179,0.07018,61.737,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235.81,1.33899e+12,98.8427,0.80589,300,242.787,0.80929,97.4235,1.07646,99.1913,1.62568,251.393,0.86687,107.919,1.11462,1.68331,72.5507,-255,63.8178,245.035,0,0,0,0,0,11,307,1831,1795,1226,0,0,0,0,0,0.20542,5.73296,34.1923,33.5201,22.8945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.15,0.28333,0.56667,0.73333,1.23333,1.55,2.35,3.2,4.81667,6.48333,8.16667,16.9333,25.7833,34.6167,36.5833,52.8833,71.2333,75.4667,73.7551,3.01204,98.4026,36.029,626,594.6,463.8,445.867,435.7,407.633,390.917,366.442,352.928,309.583,302.358,298.313,281.418,262.901,245.16,0,167.153,160.951,167.259,161.47,159.142,154.867,82.3629,120,0,0,1.80698,2.36525,7.24467,47593.1,0.1807,0,0,0,0,0,0,0,0,0,0,0,676,285,39,0,0,0,0,0,0,0,0,0,97.4235,1015,1103,1274,952,497,275,54,0,0,0,18.9542,20.5976,23.7908,17.7778,9.28105,5.13539,1.0084,0,0,0,165.627,125.534,204.413,0,0,0,8.94286,8.49429,6.62571,6.36952,6.22429,5.82333,5.58452,4.42262,4.26162,4.02025,3.75573,3.50229,54.7643,3.22202,7.49864,62.5068,4,9.734,485,54.6935,10.579,513,538,63,0,3889,1361,105,0,734.908,362.52,30.71,0,1111.36
06/08/12,12:39:43,2012_06_08_12_39_43.json,268.329,0.89443,124.356,1.09604,1.71634,277.677,0.92559,123.914,1.13422,1.77613,79.716,11.9612,1,0,5596,5194,6,0,49.8122,0.11292,70,0,0,0,75,87.2,1274.76,34.5451,244.817,0,0,245.968,274.496,156.338,38.3232,13567.5,1.56595,172.953,0,24.4817,1.7679,84.4517,20.1392,734,0,0,0,0,177,100,38.9675,48.1536,105,24,17,173,48.2488,0.46824,0.15057,62.0749,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334.75,1.33915e+12,124.147,1.60769,300,267.085,0.89028,123.206,1.09096,98.7216,1.70838,276.39,0.95307,131.382,1.12897,1.7679,84.52,-255,97.6538,272.109,0,0,0,0,0,14,287,931,1273,2702,0,0,0,0,0,0.25018,5.12866,16.6369,22.7484,48.2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06667,0.13333,0.26667,0.53333,0.66667,1.06667,1.35,2.05,2.73333,4.11667,5.6,7.18333,15.6833,24.0667,33.6667,35.6,52.4167,71.6,75.4,80.142,3.44037,98.5014,33.3538,734,672.2,547.1,480.6,477.6,475.1,464.8,417.558,387.622,335.857,322.858,318.733,306.897,294.556,270.504,232.677,167.407,165.211,165.197,162.76,162.928,162.141,84.4517,105,0,0,1.73686,2.18283,7.19548,49812.2,0.17369,0,0,0,0,0,0,0,0,0,0,0,2283,552,228,7,0,0,0,0,0,0,0,0,123.206,1026,567,773,1501,932,295,113,0,0,0,18.3345,10.1322,13.8134,26.8227,16.6547,5.27162,2.0193,0,0,0,196.358,148.826,291.692,0,0,0,10.4857,9.60286,7.81571,6.86571,6.82286,6.78714,6.64,4.79795,4.55333,4.38425,4.20794,3.86434,58.8179,3.49738,-0.03475,100.174,7,15.162,462,83.995,16.1312,421,614,277,552,2516,1544,560,976,409.4,422.25,160.4,296.817,1190.77
06/10/12,18:03:21,2012_06_10_18_03_21.json,240.397,0.80132,53.2425,1.01985,1.67273,252.342,0.84114,53.1424,1.07052,1.75584,64.0913,-5.33495,1,0,2985,2700,0,0,25.1606,0.00714,70,0,0,0,13.4,6.8,637.382,33.5475,235.718,0,0,236.586,258.573,143.716,37.6911,6476.8,1.64017,41.282,0,23.5718,1.74933,90.5604,19.9297,570,0,0,0,0,166,99,38.2597,38.6136,104,22,18,159,16.1608,0.36672,0.05326,56.074,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608.199,1.33934e+12,54.0689,0.31417,300,239.506,0.79835,52.8484,1.01607,99.4223,1.66652,251.407,0.86692,56.4498,1.06656,1.74933,68.0802,-255,33.6855,245.593,0,0,0,0,0,13,312,774,1516,89,0,0,0,0,0,0.43551,10.4523,25.9296,50.7873,2.98157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.16667,0.33333,0.65,0.81667,1.3,1.65,2.46667,3.3,5,6.7,8.35,17.0167,27.15,37.6,39.95,0,0,0,76.0999,3.23818,97.5439,41.3541,570,507.2,428.6,385.6,365.35,351.467,333.283,322.85,309.472,296.14,285.837,274.353,252.505,238.995,0,0,159.136,157.237,153.813,147.703,149.587,0,90.5604,104,0,0,1.78851,2.14553,6.43255,25160.6,0.17885,0,0,0,0,0,0,0,0,0,0,0,437,121,0,0,0,0,0,0,0,0,0,0,52.8484,448,336,846,725,212,99,38,0,0,0,15.0084,11.2563,28.3417,24.2881,7.10218,3.31658,1.27303,0,0,0,75.6568,57.3429,79.345,0,0,0,8.14286,7.24571,6.12286,5.50857,5.21929,5.02095,4.76119,4.23057,3.91933,3.60721,3.41421,0,52.6902,3.3674,14.8026,25.987,1,2.828,492,24.2375,8.96357,465,11,0,0,2952,33,0,0,655.575,10.381,0,0,613.144
06/14/12,11:53:30,2012_06_14_11_53_30.json,264.606,0.88202,83.4577,1.13015,1.75951,275.285,0.91762,86.9618,1.17576,1.83051,81.0623,15.0665,1,0,3862,3561,32,0,33.6106,0.0082,70,0,0,0,16.6,13.6,870.51,33.9978,234.134,0,0,234.135,281.901,150.387,38.0174,9318.95,1.55688,81.1224,0,23.4134,1.83051,81.1222,20.9139,673,0,0,0,0,178,90,38.6326,46.7604,105,22,19,174,15.4739,0.00039,0.04939,73.3775,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861.844,1.33967e+12,88.0402,1.27691,300,264.605,0.88202,83.4571,1.13014,98.5704,1.7595,275.284,0.94925,93.0619,1.17575,1.83051,86.7486,-255,64.9257,270.028,0,0,0,0,0,31,300,815,1752,820,0,0,0,0,0,0.80269,7.768,21.1031,45.3651,21.2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06667,0.13333,0.26667,0.53333,0.66667,1.08333,1.36667,2.08333,2.8,4.28333,5.75,7.25,15.45,23.7833,32.7,34.6333,51.45,0,0,76.2738,3.20298,98.5141,34.7896,673,591,567.5,559.533,545.9,527.467,486.883,438.517,363.05,331.737,327.7,310.58,280.205,270.963,239.609,0,172.203,168.622,167.753,158.689,156.796,153.014,81.1222,105,0,0,1.76482,2.23149,7.4636,33610.6,0.17648,0,0,0,0,0,0,0,0,0,0,0,586,588,206,0,0,0,0,0,0,0,0,0,83.4571,845,335,757,799,599,288,95,0,0,0,21.8799,8.67426,19.6012,20.6888,15.5101,7.45728,2.45987,0,0,0,117.117,88.7671,148.998,0,0,0,9.61429,8.44286,8.10714,7.99333,7.79857,7.53524,6.95548,4.7391,4.43686,4.00293,3.8709,3.42299,58.1822,3.34477,0.44364,97.7818,5,16.512,457,68.4805,18.4186,469,389,179,176,2260,1016,330,256,430.207,264.998,93.521,82.427,802.029
06/16/12,11:19:59,2012_06_16_11_19_59.json,234.334,0.78111,107.011,1.03777,1.67867,242.878,0.80959,110.042,1.07561,1.73988,62.7415,10.0747,1,0,6314,6040,1,0,55.4638,0.04544,70,0,0,0,50.2,53.4,1364.77,33.0743,225.805,0,0,225.883,245.638,139.595,38.0756,14061.9,1.61757,191.911,0,22.5805,1.73934,77.3934,20.6363,539,0,0,0,0,160,81,38.4842,43.0812,130,25,19,153,28.6221,0.03442,0.09051,59.396,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298.01,1.33984e+12,107.421,0.30675,300,234.262,0.78087,106.946,1.03745,99.7152,1.67815,242.803,0.83725,117.689,1.07528,1.73934,67.1015,-255,65.2189,236.881,0,0,0,0,0,19,674,3175,2176,0,0,0,0,0,0,0.30092,10.6747,50.2851,34.4631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.15,0.28333,0.58333,0.71667,1.16667,1.46667,2.21667,3,4.56667,6.18333,7.83333,16.5667,25.6333,34.9833,36.9667,53.45,73.1167,77.35,73.9441,3.01789,98.1447,41.8933,539,493.6,449,409.6,386.05,367.1,332.183,327.183,311.9,277.623,270.573,269.257,266.178,259.292,239.317,226.022,145.034,144.728,148.681,147.883,145.632,142.785,77.3934,130,0,0,1.8141,2.33528,7.40604,55463.8,0.18141,0,0,0,0,0,0,0,0,0,0,0,0,128,28,0,0,0,0,0,0,0,0,0,106.946,1078,1179,1881,1264,401,213,28,0,0,0,17.0732,18.6728,29.7909,20.019,6.35097,3.37346,0.44346,0,0,0,152.935,115.915,148.675,0,0,0,7.7,7.05143,6.41429,5.85143,5.515,5.24429,4.74548,3.96605,3.84652,3.80255,3.70417,3.41882,49.8333,3.22578,15.1145,24.4276,2,3.386,504,40.2215,6.65478,943,0,0,0,6314,0,0,0,1377.24,0,0,0,1324.54
06/17/12,08:33:55,2012_06_17_08_33_55.json,204.452,0.68151,248.868,1.27243,1.36548,218.263,0.72754,277.142,1.35838,1.45772,49.2308,24.1626,1,0,20266,18670,54,6.6,155.268,21.8001,70,0,0,0,1839.8,1841.8,3028.62,29.9441,160.678,0,0,161.833,221.471,149.729,38.644,47037.4,1.07313,1424.58,0,16.0678,1.44736,75.001,21.8787,879,0,0,0,0,179,98,39.1685,70.2648,202,30,18,173,326.817,0.7136,1.18492,97.4791,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487.72,1.33991e+12,269.541,7.83349,300,202.982,0.67661,245.304,1.26329,97.1758,1.35567,216.712,0.74728,292.386,1.34873,1.44736,51.9386,-255,112.3,204.647,0,0,0,0,0,89,1741,4606,7582,4831,0,0,0,0,0,0.43916,8.59074,22.7277,37.4124,23.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.18333,0.36667,0.46667,0.75,0.95,1.5,2.01667,3.38333,4.71667,6.1,14.95,23.0833,31,32.95,49.4667,67.3167,71.3333,53.0044,1.9,99.3174,18.2797,879,737.8,627.1,565.267,544.75,494.233,442.05,370.217,338.389,313.98,280.621,274.239,262.955,250.541,210.654,199.929,172.39,174.977,171.568,170.55,167.123,159.373,75.001,202,0,0,2.00373,2.8614,6.89384,155268,0.20037,0,0,0,0,0,0,0,0,0,0,0,0,174,395,83,0,0,0,0,0,0,0,0,245.304,9338,3741,1759,1619,1070,879,443,0,0,0,46.0772,18.4595,8.67956,7.98875,5.27978,4.33731,2.18593,0,0,0,604.535,458.198,780.69,0,0,0,12.5571,10.54,8.95857,8.07524,7.78214,7.06048,6.315,4.48543,3.9177,3.75649,3.57916,3.00934,55.4426,2.2954,5.46079,72.696,13,8.452,398,223.565,11.8608,1826,761,295,0,17715,1889,662,0,2353.35,476.295,196.685,0,2805.06
06/20/12,18:39:04,2012_06_20_18_39_04.json,226.413,0.75471,100.754,1.10833,1.65325,235.192,0.78397,107.659,1.1513,1.71734,60.8628,3.90057,1,0,6368,6305,0,0,56.2794,0.03255,70,0,0,0,42.8,39.6,1288.21,32.1393,204.283,0,0,204.361,228.366,136.951,37.9962,14393.5,1.49166,185.419,0,20.4283,1.7167,86.7399,22.1841,863,0,0,0,0,174,104,38.3712,43.6896,116,24,21,165,24.196,0.03803,0.07605,63.1411,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313.06,1.34021e+12,105.864,4.06005,300,226.327,0.75442,100.677,1.10791,96.3065,1.65262,235.103,0.8107,115.126,1.15087,1.7167,65.0837,-255,57.3012,226.891,0,0,0,0,0,2,1943,2387,1360,614,0,0,0,0,0,0.03141,30.5119,37.4843,21.3568,9.64196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.15,0.28333,0.58333,0.71667,1.15,1.45,2.16667,2.95,4.45,6.03333,7.61667,15.75,23.9667,32.5667,34.6333,52.1833,73.3,77.6833,66.9531,2.65472,98.8413,23.6713,863,847.2,828.7,801.067,734,599.667,440.667,340.658,331.789,319.137,305.808,304.35,279.207,264.345,213.592,205.039,167.915,164.977,163.439,158.012,155.978,141.002,86.7399,116,0,0,1.86687,2.59618,6.51628,56279.4,0.18669,0,0,0,0,0,0,0,0,0,0,891,483,161,0,56,0,0,0,0,0,0,0,0,100.677,1867,1690,1216,787,424,218,104,0,0,0,29.3185,26.5389,19.0955,12.3587,6.65829,3.42337,1.63317,0,0,0,149.436,113.263,179.892,0,0,0,12.3286,12.1029,11.8386,11.4438,10.4857,8.56667,6.29524,4.5591,4.34786,3.98867,3.77636,3.05132,56.2382,2.91833,4.70578,76.4711,5,9.019,469,64.8235,10.2797,438,223,295,8,5254,554,548,12,991.417,132.879,159.452,5.607,1223.39
06/23/12,10:43:41,2012_06_23_10_43_41.json,242.113,0.80704,165.164,1.05504,1.62821,249.201,0.83067,171.314,1.08593,1.67587,67.5574,17.1019,1,0,9129,8930,1,0,81.832,0.15604,70,0,0,0,113,110.4,2051.11,32.9931,229.482,0,0,229.531,247.002,148.699,38.4316,22151.2,1.54326,454.346,0,22.9482,1.67557,73.8607,20.0771,542,0,0,0,0,176,84,38.8539,45.0396,148,24,18,162,44.5613,0.02128,0.13809,53.2554,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2123.4,1.34044e+12,162.122,0.45426,300,242.071,0.8069,165.106,1.05486,99.7206,1.62792,249.156,0.85916,183.267,1.08573,1.67557,72.2709,-255,107.499,243.408,0,0,0,0,0,14,370,2016,5853,685,0,0,0,0,0,0.15336,4.05302,22.0835,64.1144,7.50356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.15,0.28333,0.55,0.7,1.11667,1.4,2.11667,2.85,4.36667,5.86667,7.41667,15.7833,24.3167,32.9667,34.9,51.6333,70.9667,74.7333,75.6031,3.09959,98.155,42.3398,542,513,492,486,483.25,441.133,375.833,330.708,301.672,292.163,283.747,283.346,277.576,274.442,266.023,246.495,171.508,156.445,153.36,151.16,151.805,154.493,73.8607,148,0,0,1.81856,2.34397,7.73113,81832,0.18186,0,0,0,0,0,0,0,0,0,0,593,2882,144,132,0,0,0,0,0,0,0,0,0,165.106,1416,1950,2672,1821,711,323,45,0,0,0,15.511,21.3605,29.2694,19.9474,7.78837,3.53818,0.49293,0,0,0,282.156,213.856,299.497,0,0,0,7.74286,7.32857,7.02857,6.94286,6.90357,6.3019,5.36905,4.17376,4.0478,3.96538,3.92061,3.80034,52.0766,3.27831,9.85187,50.7407,5,4.741,520,64.101,7.17174,953,504,6,0,7393,1722,14,0,1618.54,487.37,5.861,0,1987.01
06/27/12,18:08:59,2012_06_27_18_08_59.json,267.473,0.89158,114.069,1.05594,1.73639,274.897,0.91632,115.731,1.08525,1.78458,80.6489,10.9725,1,0,5166,4958,3,0,47.9601,0.01565,70,0,0,0,27.4,23.4,1256.89,34.8238,253.303,0,0,253.364,277.52,154.04,38.2447,12739.1,1.6444,160.116,0,25.3303,1.78418,81.6643,22.1915,589,0,0,0,0,174,101,38.9519,46.0584,100,24,21,170,19.0941,0.02388,0.05713,60.7504,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245.47,1.34081e+12,119.825,0.65992,300,267.412,0.89137,114.017,1.0557,99.4523,1.73599,274.835,0.94771,123.794,1.085,1.78418,86.2678,-255,90.5922,270.174,0,0,0,0,0,3,90,1284,1518,2067,0,0,0,0,0,0.05807,1.74216,24.8548,29.3844,40.0116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06667,0.13333,0.26667,0.55,0.7,1.13333,1.41667,2.15,2.88333,4.38333,5.9,7.46667,15.0333,23.45,32.1333,34.1,48.9333,67.0833,71.3333,83.0428,3.62896,98.3022,43.0056,589,550.2,488.8,441.267,409.7,389.1,383.217,380.883,362.494,333.14,323.69,317.663,296.533,283.019,276.064,0,164.703,158.737,162.901,157.959,156.645,159.264,81.6643,100,0,0,1.72296,2.19906,7.444,47960.1,0.1723,0,0,0,0,0,0,0,0,0,0,0,2137,999,24,0,0,0,0,0,0,0,0,0,114.017,758,571,825,1459,946,339,64,0,0,0,14.6729,11.053,15.9698,28.2423,18.312,6.56214,1.23887,0,0,0,177.687,134.675,250.225,0,0,0,8.41429,7.86,6.98286,6.30381,5.85286,5.55857,5.47452,4.75914,4.53805,4.23618,4.04313,3.94378,58.3987,3.61862,2.90022,85.4989,5,13.539,493,75.668,15.2495,362,770,536,179,2027,1906,936,297,375.984,517.121,273.633,90.715,1181.22
